"replication","mse","coverage"
96,0.0143650914938074,1
97,0.0963552850493147,0.86
98,0.0435637927967052,0.989
99,0.0192132622873167,1
100,0.0213980018171145,1
101,0.0133844206234741,1
102,0.0603974410843957,0.959
103,0.0533997393252776,0.973
104,0.0410723528323637,0.991
105,0.123946092518072,0.807
106,0.0232039180014688,1
107,0.0894338005224065,0.941
108,0.0240154118763864,0.998
109,0.0101785070672355,1
110,0.0121042356533303,1
111,0.00861649271671047,1
112,0.05009723872949,0.987
113,0.0843365262542826,0.866
114,0.0738404323825762,0.905
115,0.0471556724804511,0.991
116,0.0394371293864601,0.997
117,0.0189272189502314,1
118,0.00349824159057391,1
119,0.00511333899175119,1
120,0.0468262618251096,0.991
121,0.0483494595453085,0.991
122,0.0431839782762281,0.985
123,0.01613164701726,0.999
124,0.0114299598162245,1
125,0.0569103055497222,0.967
126,0.0987710393347862,0.847
127,0.010837092153366,1
128,0.0147548010704936,1
129,0.0169855335486704,1
130,0.0160457198745206,1
131,0.0444199433450955,0.999
132,0.0512503993449902,0.976
133,0.0372523106251449,0.997
134,0.0851421968116134,0.932
135,0.07326487592691,0.936
136,0.0618016603812593,0.953
137,0.0123229207835467,1
138,0.0856780827778785,0.976
139,0.00999352763283267,1
140,0.0744400474243319,0.94
141,0.00638001724074624,1
142,0.0375993522325089,0.996
143,0.0665438429591415,0.951
144,0.00366935242978727,1
145,0.0310908596612186,0.997
146,0.0756584200586548,0.913
147,0.0213809234785101,0.998
148,0.103420751083753,0.846
149,0.0391814205697169,0.991
150,0.0132348784570939,1
151,0.0468677668467361,0.987
152,0.0292264377092967,1
153,0.0703032906176005,0.973
154,0.0102113509727799,1
155,0.0428693560406966,0.995
156,0.0511143169146675,0.977
157,0.0087588979741057,1
158,0.0915051388056712,0.853
159,0.00725583654750063,1
160,0.0594401433480611,0.962
161,0.0141552544224705,1
162,0.0583681613714084,0.979
163,0.0507416717206833,0.989
164,0.0118696472277778,1
165,0.00558585874565525,1
166,0.0166947319181332,1
167,0.0461690966366369,0.996
168,0.13890296957908,0.727
169,0.0458524006787466,0.989
170,0.0615622243284535,0.969
171,0.00284573841027107,1
172,0.031797072077383,1
173,0.0404829458174336,0.991
174,0.110764623296905,0.816
175,0.0359388324916143,0.998
176,0.0509276283373876,0.989
177,0.0485973714980388,0.975
178,0.084730566066208,0.903
179,0.0268671407835834,0.997
180,0.0483804887728982,0.992
181,0.0972219001344305,0.816
182,0.0899824843968113,0.866
183,0.0277795247629564,0.996
184,0.00345938072909458,1
185,0.0172113698650984,1
186,0.0483853276170669,0.992
187,0.00485644779553434,1
188,0.0514133929117523,0.993
189,0.0608869999633203,0.979
190,0.0846365924944767,0.926
191,0.0704475587552978,0.956
192,0.00898098513048051,1
193,0.0278963021589228,0.997
194,0.143733710445372,0.654
195,0.0288680184651499,0.997
196,0.0530216192261258,0.987
197,0.0575401693160111,0.969
198,0.068422455424648,0.957
199,0.00488226600935987,1
200,0.162343925950758,0.613
201,0.0145896999224514,1
202,0.0162139173261981,0.999
203,0.0369879087227907,0.996
204,0.0871384694444855,0.931
205,0.0590079543162158,0.989
206,0.134867195175489,0.794
207,0.022635491254625,0.999
208,0.0133928262356765,1
209,0.0562491633555328,0.978
210,0.0905015855191727,0.884
211,0.0391333221043995,0.986
212,0.0487528451885227,0.989
213,0.0341606887486131,0.997
214,0.0270404696877195,1
215,0.0111627746200982,1
216,0.12776107788983,0.651
217,0.00278506326488635,1
218,0.0239335572591064,0.998
219,0.0139640614744209,1
220,0.125905300693373,0.719
221,0.0106015704270271,1
222,0.00533729687496235,1
223,0.0204698885261962,0.999
224,0.0362821064792308,0.999
225,0.104515213272881,0.835
226,0.00203438178888937,1
227,0.029408688602488,0.997
228,0.0278711095892745,0.998
229,0.09005838188803,0.899
230,0.00281670565473515,1
231,0.0318394885980861,0.998
232,0.103333640450895,0.899
233,0.0456353697398135,0.992
234,0.0141751065025938,1
235,0.089542314831295,0.912
236,0.0274123910862668,0.999
237,0.00567580686280972,1
238,0.03701604514083,0.996
239,0.0354718276926298,0.993
240,0.0296167699370697,1
241,0.0146479669426903,1
242,0.0130209809222147,1
243,0.099064138833311,0.848
244,0.123006604137042,0.682
245,0.0244215721255754,0.998
246,0.0590851934137198,0.984
247,0.0784653274399964,0.903
248,0.0288113448817391,0.999
249,0.00562157154707013,1
250,0.0703692326421782,0.962
251,0.0251205692060525,0.999
252,0.029942519715995,0.996
253,0.0233902258451653,1
254,0.0478575149497993,0.993
255,0.056977103304639,0.945
256,0.00970898488737891,1
257,0.12805272093474,0.783
258,0.032293668229912,1
259,0.04649899926523,0.995
260,0.0130582950827409,1
261,0.0566714088618815,0.993
262,0.00541420062098548,1
263,0.038513317830272,0.988
264,0.0293615124558217,0.996
265,0.0771652883171326,0.914
266,0.0031611279034583,1
267,0.0897901292350759,0.874
268,0.013158098649886,1
269,0.034881919203136,0.993
270,0.0314620654171954,0.999
271,0.0229896141037181,1
272,0.0603232316264478,0.981
273,0.0829792736737571,0.92
274,0.0913628912548508,0.869
275,0.0611765403050217,0.973
276,0.0241247923871005,0.999
277,0.0235501289393467,1
278,0.00902713285001121,1
279,0.0109437503815755,1
280,0.103782177826394,0.764
281,0.0659131224039533,0.945
282,0.0631422371971121,0.968
283,0.0356994304980588,1
284,0.00825699115631487,1
285,0.0456805749251324,0.99
286,0.163042145653053,0.598
287,0.0364648097906965,0.992
288,0.0221756549230992,1
289,0.0446538092834137,0.99
290,0.0440849176170036,0.992
291,0.0592967176377064,0.984
292,0.0392719652268027,0.995
293,0.0286127108768972,0.998
294,0.0207908630955473,1
295,0.00399506271951371,1
296,0.0320368050274931,0.999
297,0.0197901867281354,0.998
298,0.0662236934008503,0.96
299,0.012107449071775,1
300,0.081753363501496,0.935
301,0.004085017104393,1
302,0.021599973475951,0.998
303,0.241443781793264,0.311
304,0.0594376175428437,0.986
305,0.0533405700666525,0.98
306,0.0346895217999207,0.999
307,0.0218234023726965,1
308,0.0218126065249621,0.999
309,0.00721656835853705,1
310,0.0266016344303558,0.999
311,0.0371179959865445,1
312,0.0631340622909478,0.974
313,0.0734227283045232,0.941
314,0.070544797645088,0.935
315,0.00627051794978755,1
316,0.024933583206649,0.997
317,0.00272056410378494,1
318,0.0429714882552846,0.991
319,0.0655258336235922,0.95
320,0.023008516023319,0.999
321,0.0291267053125924,0.997
322,0.00702319949790564,1
323,0.0149606756079544,1
324,0.0176872633887147,0.999
325,0.0171799901200245,0.999
326,0.0194599126099801,1
327,0.0587004475430399,0.974
328,0.0108048483900245,1
329,0.0382250117280287,0.996
330,0.0110452024846125,1
331,0.0815047807269522,0.918
332,0.0621778599040699,0.96
333,0.0315342017821736,0.997
334,0.00567368868824314,1
335,0.00423191032281583,1
336,0.0464805700897721,0.987
337,0.00513752146171143,1
338,0.00785620374556274,1
339,0.0565328918342691,0.958
340,0.0272544871538782,1
341,0.0478022726861475,0.99
342,0.122501847897829,0.752
343,0.0270296257995235,1
344,0.0475950350420341,0.99
345,0.0578475785007902,0.97
346,0.0556100707694716,0.983
347,0.0155137277824761,1
348,0.0755419452882545,0.93
349,0.0517804820117758,0.979
350,0.00255563364802979,1
351,0.0280939621712555,0.999
352,0.0185836812997055,1
353,0.0466728605738087,0.987
354,0.0277181644653898,0.999
355,0.0156255089119063,1
356,0.0246373837924776,0.998
357,0.0563001616554655,0.958
358,0.0298594866488083,0.995
359,0.0136897619148507,1
360,0.0097175110879712,1
361,0.0160628023588673,1
362,0.0829311670771766,0.848
363,0.0146778564573246,1
364,0.138551403169015,0.685
365,0.0533692514554607,0.968
366,0.156924331390571,0.625
367,0.00412472241566566,1
368,0.0370038782149149,0.998
369,0.0712217708266615,0.963
370,0.0258136108680519,0.998
371,0.0754477610833302,0.931
372,0.0262836195504566,1
373,0.00686006113234027,1
374,0.0663017586779988,0.951
375,0.0182415595578578,1
376,0.0149198788962363,1
377,0.0651023420432771,0.92
378,0.0245342234513374,1
379,0.0114308894447986,1
380,0.0518179195258082,0.989
381,0.034057351610592,0.994
382,0.0491607128031859,0.989
383,0.0742057814082479,0.929
384,0.197849922525043,0.556
385,0.0450310700737971,0.991
386,0.044323969133908,0.994
387,0.0804352922085482,0.934
388,0.00988298441478156,1
389,0.0657854273757077,0.948
390,0.032692072762913,0.998
391,0.0231811795702589,0.999
392,0.0124854685962613,1
393,0.0566352984040506,0.982
394,0.0618117435422113,0.98
395,0.0890516618250117,0.904
396,0.0222353373336088,0.999
397,0.00814069555404429,1
398,0.00533281452495531,1
399,0.0797101301604045,0.942
400,0.041164740256076,0.985
401,0.0462185251751361,0.989
402,0.0290034222057077,0.996
403,0.00242265317778078,1
404,0.0887953554133369,0.934
405,0.0355699098358102,0.999
406,0.00791999505223822,1
407,0.0411689014308126,0.999
408,0.0375350620489064,0.995
409,0.010101148346367,1
410,0.128678509016242,0.776
411,0.0915118878739699,0.91
412,0.0066603640184034,1
413,0.036735883673777,0.996
414,0.175739649528597,0.549
415,0.0706329644023602,0.971
416,0.059438236429877,0.964
417,0.0036517348720959,1
418,0.00252398405360572,1
419,0.0546231791301643,0.974
420,0.0118265642963461,1
421,0.0943905682940642,0.89
422,0.027670901941142,0.999
423,0.171584182234708,0.552
424,0.0919488294897898,0.893
425,0.0213957084845387,1
426,0.0177651258343287,1
427,0.046361487261908,0.991
428,0.0470208523305009,0.984
429,0.0368939856755778,1
430,0.0671390191975808,0.957
431,0.0235175896043401,1
432,0.0317630788701843,0.998
433,0.0413598808802295,0.997
434,0.0109919256452883,1
435,0.065693487490062,0.971
436,0.0689106063541141,0.932
437,0.164452327745256,0.562
438,0.0352720593671124,0.992
439,0.0386377335886423,0.995
440,0.0147176321683417,1
441,0.0680286780842166,0.973
442,0.0564801943781087,0.979
443,0.0213654567958353,1
444,0.109562641295701,0.891
445,0.0310006229684049,0.998
446,0.0262867191103723,1
447,0.0382699174569193,0.983
448,0.0629666197516403,0.972
449,0.0447484570539246,0.999
450,0.00329418561041819,1
451,0.0043387809646358,1
452,0.0162641770600354,1
453,0.0269603213703874,1
454,0.0331745324881804,1
455,0.0455894177969079,0.997
456,0.0675153951011948,0.961
457,0.00251947199963427,1
458,0.0285417046357219,0.999
459,0.0236134377115811,1
460,0.0172371790323876,1
461,0.0337932893510217,0.998
462,0.0248625700352128,1
463,0.0358431694098309,0.992
464,0.0668573159920599,0.962
465,0.0149886107572286,1
466,0.0254468712231071,0.998
467,0.0647860466373023,0.964
468,0.0481298768581314,0.992
469,0.0228108451327821,1
470,0.0109023653797938,1
471,0.00747069155928744,1
472,0.0715895839000743,0.934
473,0.00268473822814265,1
474,0.0503467176400193,0.989
475,0.00772310709168387,1
476,0.0503028743032738,0.979
477,0.0235496155505341,1
478,0.00408014004883063,1
479,0.0772511721493948,0.913
480,0.073307499850917,0.929
481,0.12425849437591,0.762
482,0.0489079050635667,0.974
483,0.051364570252678,0.982
484,0.0130222887234402,1
485,0.0161786453331837,1
486,0.150587746109376,0.479
487,0.0279055236108979,1
488,0.0258889865538156,0.997
489,0.0193558762950493,1
490,0.0504701063137463,0.992
491,0.0296173371363216,1
492,0.00336648925260332,1
493,0.0463373392059751,0.986
494,0.054794473604911,0.987
495,0.0149480480282055,1
496,0.0284444235073149,0.999
497,0.0522357651397405,0.979
498,0.0906569390324804,0.825
499,0.0360379512365433,0.996
500,0.00492141547796828,1
