"replication","mse","coverage"
168,0.284405066468753,0.887
169,0.350716199889317,0.883
170,0.356358140979106,0.882
171,0.229249564183283,0.949
172,0.296388299372186,0.893
173,0.344300797789617,0.866
174,0.36699295624245,0.893
175,0.385841051299024,0.84
176,0.379996613776336,0.865
177,0.250953863476591,0.931
178,0.306488074801091,0.917
179,0.330398006714948,0.86
180,0.24597210987403,0.931
181,0.284215054286966,0.906
182,0.236129935378454,0.925
183,0.321060441869341,0.892
184,0.265962535779071,0.909
185,0.352562894252028,0.86
186,0.293143980266009,0.908
187,0.295926728893028,0.903
188,0.264018518928511,0.933
189,0.33275438186371,0.903
190,0.269799320339626,0.938
191,0.445946373800745,0.85
192,0.220271234476331,0.939
193,0.291543975272482,0.909
194,0.239156408007708,0.956
195,0.298067780399614,0.888
196,0.375161344821695,0.89
197,0.219227493307701,0.93
198,0.286112071087037,0.919
199,0.27292704305792,0.912
200,0.317436335035345,0.883
201,0.32307943138706,0.874
202,0.231680212359413,0.941
203,0.250976027318737,0.925
204,0.362431722707764,0.888
205,0.286969415181947,0.911
206,0.252070993373382,0.918
207,0.273943902958278,0.928
208,0.471202049959892,0.81
209,0.285310702662112,0.911
210,0.317979944017487,0.894
211,0.272783520655508,0.915
212,0.32347475654651,0.915
213,0.256223400852237,0.931
214,0.239956229771479,0.937
215,0.339796482296333,0.901
216,0.242598090031334,0.937
217,0.296743204711373,0.906
218,0.38096076743797,0.871
219,0.460034601043165,0.827
220,0.41740534611898,0.864
221,0.239303220171188,0.922
222,0.281145473855422,0.921
223,0.29150115266955,0.916
224,0.364881179637703,0.848
225,0.357044200016978,0.874
226,0.338970006617955,0.907
227,0.271245891349279,0.934
228,0.279998373031543,0.935
229,0.324706251558274,0.861
230,0.296073353539258,0.907
231,0.336712403644055,0.88
232,0.279792454153843,0.905
233,0.212932273642571,0.938
234,0.286562897856589,0.897
235,0.248958106464178,0.927
236,0.284595797234581,0.886
237,0.274838716762795,0.934
238,0.250841322818255,0.937
239,0.274413540433011,0.902
240,0.313922492090043,0.881
241,0.304586499526404,0.898
242,0.340356929753042,0.883
243,0.235796082756177,0.939
244,0.356765061418632,0.896
245,0.398703646591737,0.848
246,0.368798948917077,0.877
247,0.306579353422536,0.885
248,0.256243650778838,0.917
249,0.321714031479743,0.892
250,0.351230008400559,0.893
251,0.338217829368748,0.877
252,0.373078700434532,0.889
253,0.396022324567078,0.821
254,0.292224035020324,0.902
255,0.309398764249501,0.921
256,0.250989697490042,0.92
257,0.37799387899961,0.85
258,0.279168138646722,0.904
259,0.219696273290814,0.955
260,0.44299364694327,0.835
261,0.288307076850419,0.919
262,0.338745589781817,0.897
263,0.334413656066162,0.87
264,0.347195901569753,0.886
265,0.325320956374356,0.885
266,0.449107871239501,0.821
267,0.27534763838588,0.919
268,0.261207166549066,0.923
269,0.299173404574666,0.893
270,0.24227844937675,0.932
271,0.324570565620883,0.912
272,0.256653572374783,0.93
273,0.383017318444671,0.894
274,0.354374051993465,0.876
275,0.355968364288764,0.852
276,0.268480079082603,0.905
277,0.230992310344518,0.934
278,0.355623209475302,0.873
279,0.216110922061906,0.928
280,0.296007985616339,0.901
281,0.427903964075855,0.842
282,0.404293400289407,0.884
283,0.272616307712971,0.908
284,0.280236849130981,0.93
285,0.363363724276398,0.889
286,0.289589649570477,0.9
287,0.314957981340169,0.879
288,0.297894344434905,0.909
289,0.422666279229346,0.836
290,0.211908710516978,0.946
291,0.311263135774008,0.881
292,0.293760776577305,0.91
293,0.256835143064672,0.919
294,0.28050209512055,0.91
295,0.321821703301281,0.901
296,0.492197792077319,0.772
297,0.232140543131696,0.919
298,0.243953615133479,0.94
299,0.310799488505672,0.901
300,0.303161699592629,0.911
301,0.23909811906947,0.937
302,0.245757672583087,0.92
303,0.354789067528469,0.877
304,0.335443164399378,0.878
305,0.325476437829665,0.889
306,0.330927777120096,0.922
307,0.2764425211453,0.92
308,0.353621519683074,0.874
309,0.349816812457755,0.89
310,0.336513848914613,0.891
311,0.297522232658124,0.929
312,0.331608999255753,0.889
313,0.314983686591476,0.909
314,0.345626918225234,0.887
315,0.303806302658794,0.909
316,0.304105656124025,0.908
317,0.246830264500476,0.931
318,0.308408727101803,0.922
319,0.343289584913888,0.913
320,0.266152033981234,0.914
321,0.334161065122771,0.882
322,0.337811994205867,0.888
323,0.322676608657422,0.887
324,0.23423774460096,0.945
325,0.372546672672763,0.87
326,0.321521952547912,0.917
327,0.26286962092718,0.926
328,0.475982660158399,0.828
329,0.392884126281898,0.86
330,0.240723394561501,0.933
331,0.313250356596976,0.907
332,0.381295508758628,0.851
333,0.273462867871116,0.908
334,0.358593621877376,0.86
335,0.357902866513863,0.852
336,0.288248368346598,0.921
337,0.321627027626632,0.888
338,0.354190147989686,0.88
339,0.229023761668122,0.929
340,0.251386306892287,0.915
341,0.223559590386717,0.945
342,0.39753965674682,0.871
343,0.357062524446431,0.884
344,0.512739966536792,0.757
345,0.629085374372037,0.778
346,0.417332188303117,0.847
347,0.322002955612483,0.877
348,0.295527079429077,0.911
349,0.319001406130946,0.9
350,0.272726692535288,0.933
351,0.305247746536685,0.872
352,0.256827994596943,0.924
353,0.404899881662773,0.852
354,0.232944188767015,0.938
355,0.28215672751534,0.925
356,0.298310693478709,0.892
357,0.376674241087188,0.853
358,0.298565810187159,0.907
359,0.28341028090604,0.905
360,0.411041790378899,0.847
361,0.389232115624767,0.846
362,0.310889713944302,0.907
363,0.302526900667091,0.893
364,0.239259227665757,0.935
365,0.320186683644501,0.907
366,0.330023246919374,0.889
367,0.462384966886864,0.818
368,0.402689099444164,0.867
369,0.306180358894065,0.902
370,0.339861206246999,0.896
371,0.385231177995623,0.847
372,0.241808837542652,0.957
373,0.358398596820692,0.894
374,0.266979231299455,0.936
375,0.38988609802594,0.854
376,0.284596277568944,0.884
377,0.330938883164832,0.851
378,0.214668655991455,0.944
379,0.326745412396499,0.888
380,0.20170697474978,0.944
381,0.287334160614295,0.892
382,0.238848744219591,0.94
383,0.259419191898164,0.935
384,0.30844057329476,0.911
385,0.332237164112723,0.877
386,0.334658786987279,0.88
387,0.367387326535655,0.888
388,0.245405255550682,0.928
389,0.368675977211511,0.888
390,0.355438783396619,0.853
391,0.260125515735638,0.92
392,0.440212456019684,0.833
393,0.417221896404714,0.834
394,0.259688324887231,0.94
395,0.245152786220026,0.946
396,0.285528197508361,0.906
397,0.274870052015248,0.914
398,0.411716777981487,0.84
399,0.33357023755583,0.882
400,0.363539858826735,0.885
401,0.328429116053845,0.887
402,0.380675408440464,0.865
403,0.354660656853802,0.864
404,0.267029728190498,0.932
405,0.23090075428234,0.945
406,0.287403862382777,0.915
407,0.308648639845194,0.906
408,0.418778683446434,0.856
409,0.237250199997198,0.932
410,0.292604414001023,0.916
411,0.347748637021497,0.903
412,0.333914859256087,0.894
413,0.276032827807425,0.914
414,0.348798379266154,0.867
415,0.376362115798964,0.872
416,0.340528965626282,0.881
417,0.307229172810269,0.867
418,0.269066426527712,0.92
419,0.340164981857187,0.911
420,0.327456997021506,0.89
421,0.305396831803905,0.919
422,0.433159087663951,0.845
423,0.313682108086621,0.904
424,0.440142082546022,0.844
425,0.378901092439745,0.824
426,0.401891474819817,0.859
427,0.346097049948101,0.872
428,0.299195368802531,0.89
429,0.253868187854972,0.934
430,0.540712449245304,0.774
431,0.404802010522035,0.84
432,0.273834185065207,0.931
433,0.31734514046105,0.894
434,0.332479766877936,0.899
435,0.259332464621884,0.942
436,0.264814923076455,0.926
437,0.307177375355199,0.881
438,0.513680454847349,0.754
439,0.389000761427922,0.866
440,0.351614253000737,0.894
441,0.267182167783734,0.931
442,0.254600074612176,0.933
443,0.399294565011536,0.849
444,0.430923381004395,0.842
445,0.458387087976207,0.816
446,0.357103423823927,0.845
447,0.251975787936802,0.924
448,0.307503816274872,0.896
449,0.272779024467344,0.914
450,0.268187696754048,0.911
451,0.277498426343286,0.918
452,0.309824169169147,0.909
453,0.280187586590085,0.91
454,0.347466387827205,0.914
455,0.284789293934594,0.913
456,0.443004260945326,0.87
457,0.407832802322276,0.871
458,0.299839096683322,0.906
459,0.444716360679828,0.829
460,0.291345951747144,0.909
461,0.346356082155558,0.898
462,0.29793989200419,0.913
463,0.424521705998239,0.838
464,0.288979952858709,0.928
465,0.317281354428976,0.89
466,0.341851729534721,0.883
467,0.255600091974195,0.908
468,0.274883751269286,0.917
469,0.37295591616688,0.845
470,0.378439886929205,0.852
471,0.344530683962987,0.862
472,0.27993219562024,0.904
473,0.2663858806202,0.921
474,0.343260747040351,0.875
475,0.240346112539287,0.934
476,0.266699878799205,0.912
477,0.321179488066987,0.875
478,0.291233829736593,0.916
479,0.291344485329769,0.928
480,0.341433352327372,0.882
481,0.248783683264378,0.933
482,0.332452280501998,0.898
483,0.373422449994379,0.892
484,0.249560443585776,0.918
485,0.328592115116355,0.882
486,0.294174756974515,0.91
487,0.256165399016441,0.916
488,0.454146054241489,0.842
489,0.264450094638245,0.923
490,0.267397107127795,0.938
491,0.294930858130227,0.925
492,0.23620776772467,0.96
493,0.350884809672566,0.886
494,0.318103081384076,0.895
495,0.358771917725127,0.867
496,0.326731422302372,0.9
497,0.355725095458516,0.886
498,0.28654887400266,0.898
499,0.431189947823771,0.813
500,0.302195670185407,0.906
