"replication","mse","coverage"
1,0.201692269312104,0.927
2,0.162162018103959,0.962
3,0.231695851349008,0.895
4,0.154514643307428,0.965
5,0.200208027593652,0.948
6,0.309367513855282,0.876
7,0.198516766409846,0.942
8,0.166315168235836,0.916
9,0.209077271942007,0.946
10,0.180898850281728,0.944
11,0.179519213718836,0.945
12,0.241227776145355,0.901
13,0.304802449675293,0.848
14,0.148994443309196,0.975
15,0.203126175933972,0.957
16,0.217168880446922,0.912
17,0.190865478724606,0.93
18,0.157235944972623,0.962
19,0.152583461190932,0.947
20,0.275561222888348,0.906
21,0.210136226262698,0.946
22,0.223915117060379,0.918
23,0.279964087720282,0.884
24,0.222014694493425,0.935
25,0.288336036287337,0.878
26,0.136543051186241,0.968
27,0.256218699279461,0.926
28,0.183993600131833,0.945
29,0.140758491784796,0.957
30,0.151376522703804,0.967
31,0.207399278062767,0.916
32,0.209384186011892,0.921
33,0.181039073803166,0.945
34,0.26972971779847,0.916
35,0.214913634401485,0.943
36,0.238828810245569,0.921
37,0.181300591328583,0.946
38,0.240903261573588,0.911
39,0.161048263666159,0.984
40,0.180889024330437,0.934
41,0.173817535524481,0.964
42,0.195643531461166,0.935
43,0.165019384539835,0.969
44,0.270480446271605,0.904
45,0.188652445281659,0.943
46,0.235075753811355,0.919
47,0.175964100848443,0.954
48,0.222756891181733,0.925
49,0.228889630375417,0.915
50,0.191493216407726,0.943
51,0.170271271448471,0.963
52,0.190906895465389,0.965
53,0.173732524606726,0.958
54,0.28499052944368,0.876
55,0.202861604247865,0.939
56,0.208672823966926,0.93
57,0.175791504340598,0.951
58,0.345870945393117,0.875
59,0.201338081972717,0.952
60,0.25062968977377,0.91
61,0.192263684136945,0.962
62,0.140325742550818,0.987
63,0.219534796732299,0.921
64,0.218969018417804,0.917
65,0.166826633069444,0.936
66,0.188033636415028,0.924
67,0.162440906317786,0.96
68,0.172402181935959,0.96
69,0.131192250700243,0.964
70,0.160834374671482,0.968
71,0.203140000126063,0.938
72,0.149575662159059,0.977
73,0.211698178038336,0.956
74,0.223746322911591,0.927
75,0.205618494634569,0.954
76,0.195956840763756,0.909
77,0.17787167867073,0.923
78,0.191428185477224,0.919
79,0.247783670565009,0.913
80,0.118292346605726,0.976
81,0.190321265167787,0.971
82,0.164399427963009,0.982
83,0.173884340326262,0.945
84,0.151633126801612,0.98
85,0.253254911972665,0.899
86,0.179100980551196,0.955
87,0.240169369215419,0.915
88,0.160640158880455,0.979
89,0.211265585965325,0.927
90,0.251866215371835,0.911
91,0.198856914444046,0.949
92,0.228491449144295,0.921
93,0.348576051370857,0.815
94,0.179850896691249,0.927
95,0.172362736987752,0.942
96,0.205864453600381,0.926
97,0.173605912004013,0.955
98,0.183349176925621,0.95
99,0.319602163885446,0.852
100,0.181305613999762,0.93
101,0.229082772685882,0.931
102,0.299502443075417,0.899
103,0.324750039918329,0.848
104,0.188556139458311,0.97
105,0.235838582272275,0.887
106,0.197095177868791,0.966
107,0.265146269928775,0.911
108,0.158990417839917,0.957
109,0.276663971983177,0.868
110,0.235230021379251,0.948
111,0.286080489065836,0.898
112,0.140496419035578,0.951
113,0.163987892005534,0.968
114,0.154968733073785,0.942
115,0.189243694018653,0.958
116,0.144695860664478,0.979
117,0.252363391182192,0.904
118,0.181031278465005,0.948
119,0.243117220126104,0.907
120,0.182019288535438,0.938
121,0.250324506764153,0.88
122,0.234535923271903,0.898
123,0.154427365488365,0.967
124,0.169804305641552,0.967
125,0.201492229808626,0.917
126,0.224306977334704,0.905
127,0.22224769035895,0.942
128,0.229129282061561,0.923
129,0.210572205269071,0.915
130,0.186472078232568,0.948
131,0.16323736081342,0.943
132,0.246893414192529,0.898
133,0.173735990608488,0.96
134,0.271384408433852,0.889
135,0.274033286314066,0.898
136,0.194871514611242,0.954
137,0.222493611238072,0.936
138,0.212331308661124,0.954
139,0.207740455479186,0.931
140,0.202728376363018,0.946
141,0.201299131385286,0.908
142,0.178870773820769,0.944
143,0.165079595847428,0.949
144,0.135934314860916,0.982
145,0.16426343552225,0.933
146,0.188831896450011,0.922
147,0.17761477105181,0.92
148,0.158186176888035,0.967
149,0.218755781646076,0.942
150,0.153688213321313,0.952
151,0.242071822519164,0.909
152,0.208625445450319,0.919
153,0.128843255453352,0.98
154,0.209712041738613,0.931
155,0.177419123687776,0.96
156,0.20131616144756,0.944
157,0.179652112739691,0.934
158,0.152749165647263,0.98
159,0.205354803300421,0.952
160,0.269028221575993,0.906
161,0.252378666857782,0.898
162,0.171519153568192,0.953
163,0.188244797040879,0.923
164,0.172978792035117,0.939
165,0.250361770808746,0.892
166,0.170858245843326,0.96
167,0.126172864167179,0.983
168,0.261667013032515,0.911
169,0.204415861482811,0.936
170,0.216848073709885,0.952
171,0.195930765419282,0.942
172,0.168543291930043,0.944
173,0.238488636320735,0.928
174,0.207143312579936,0.921
175,0.232807879524815,0.909
176,0.255454721516581,0.901
177,0.15985936628406,0.957
178,0.190107634374833,0.942
179,0.139772128513161,0.971
180,0.191160308640431,0.939
181,0.182201605348957,0.941
182,0.258958368800793,0.889
183,0.192082885575286,0.912
184,0.208268664580346,0.937
185,0.233916202019529,0.899
186,0.165448386138249,0.955
187,0.235953256392958,0.936
188,0.216534862507201,0.924
189,0.234766665834641,0.924
190,0.178972008234519,0.935
191,0.299566315292602,0.885
192,0.238695483877122,0.909
193,0.155824292758517,0.947
194,0.268117741922808,0.914
195,0.254987612356608,0.917
196,0.176711799331672,0.962
197,0.193053599485433,0.895
198,0.175392011859895,0.953
199,0.190310102100234,0.945
200,0.220265825047963,0.926
201,0.202138656829483,0.944
202,0.18379595367269,0.934
203,0.240132878590409,0.899
204,0.19217316243558,0.956
205,0.289289879184936,0.874
206,0.231620654708818,0.939
207,0.261588344372551,0.91
208,0.195674399963641,0.94
209,0.184119667126525,0.933
210,0.197822494231157,0.923
211,0.257177286158051,0.882
212,0.14440037843156,0.974
213,0.167153090972862,0.972
214,0.159484260710822,0.933
215,0.148607167482216,0.965
216,0.174319160246148,0.95
217,0.148002212594908,0.975
218,0.312902042868706,0.908
219,0.158695923106257,0.962
220,0.355256708621862,0.87
221,0.210726610176199,0.924
222,0.149382552993024,0.961
223,0.165868901552341,0.958
224,0.226475645304411,0.906
225,0.177241657661033,0.937
226,0.180771119733829,0.959
227,0.311885473834123,0.856
228,0.174083501931075,0.949
229,0.347908595427322,0.861
230,0.18415273783889,0.933
231,0.204964770816689,0.939
232,0.188201217982034,0.947
233,0.327756376495471,0.85
234,0.21994781103808,0.901
235,0.236937428177339,0.896
236,0.251251058015488,0.915
237,0.14503932943794,0.957
238,0.124894469761547,0.992
239,0.204409858559836,0.938
240,0.209538539933422,0.944
241,0.162221224459706,0.948
242,0.152001763120946,0.97
243,0.246968531835584,0.923
244,0.163023434769016,0.969
245,0.208821314776645,0.912
246,0.200460696607519,0.919
247,0.264244785976741,0.902
248,0.202348400922426,0.938
249,0.213378490281467,0.936
250,0.293329260139549,0.898
251,0.189839977923467,0.897
252,0.218276458697815,0.933
253,0.193701885467244,0.954
254,0.329536271284959,0.875
255,0.147165316235085,0.974
256,0.205680652257611,0.925
257,0.218206204528011,0.942
258,0.208478179495185,0.945
259,0.173536350104037,0.965
260,0.275840516702948,0.861
261,0.168711689160284,0.979
262,0.200473589527996,0.939
263,0.138141285883554,0.979
264,0.301687752134624,0.894
265,0.183260786222726,0.947
266,0.189832269991424,0.936
267,0.20260091224024,0.938
268,0.13339270329689,0.967
269,0.233370868594421,0.924
270,0.336269583900525,0.875
271,0.210465541277701,0.924
272,0.221883554338826,0.926
273,0.211047654474444,0.917
274,0.290278256362043,0.905
275,0.13252356486517,0.974
276,0.179619032362828,0.953
277,0.293415377390559,0.899
278,0.204384450172003,0.942
279,0.233224900050761,0.927
280,0.322975468215681,0.825
281,0.197130642008929,0.952
282,0.20461379430287,0.935
283,0.211743502214723,0.909
284,0.249262390765695,0.912
285,0.172193390380245,0.962
286,0.144955306661671,0.957
287,0.227841066984842,0.937
288,0.224529927293086,0.919
289,0.220229687242269,0.933
290,0.21681179903047,0.919
291,0.248829600750472,0.882
292,0.168770216270214,0.952
293,0.214378070985061,0.926
294,0.14506190074323,0.967
295,0.143892324459896,0.988
296,0.168758390749364,0.958
297,0.165724094424115,0.966
298,0.221268529951241,0.917
299,0.158785568756115,0.961
300,0.299106289454046,0.921
301,0.256279358459261,0.901
302,0.237476327085154,0.92
303,0.124372967543033,0.975
304,0.202400765495992,0.913
305,0.135745276677906,0.98
306,0.147731421390108,0.968
307,0.246296446996302,0.925
308,0.22858019644786,0.943
309,0.134447404839859,0.967
310,0.241473526282828,0.923
311,0.221152411579653,0.931
312,0.173869616287509,0.96
313,0.24763382214423,0.932
314,0.152060787453832,0.954
315,0.124948947147046,0.994
316,0.25786522722248,0.9
317,0.193011180844888,0.923
318,0.244021533152596,0.913
319,0.188809388920711,0.927
320,0.151936795553998,0.96
321,0.149808683052436,0.972
322,0.14925427251681,0.972
323,0.134573720206371,0.985
324,0.250252130887425,0.885
325,0.19101866508672,0.947
326,0.247264864414006,0.855
327,0.150587336784889,0.972
328,0.133609306680402,0.987
329,0.200576781065592,0.921
330,0.222349845906098,0.919
331,0.137633931564688,0.969
332,0.165140923572912,0.956
333,0.189250722683092,0.956
334,0.156690308038663,0.985
335,0.159652266579425,0.957
336,0.184387363042071,0.935
337,0.186815632244537,0.936
338,0.197925963008531,0.925
339,0.269279878766124,0.904
340,0.174886249013903,0.961
341,0.184409572329186,0.949
342,0.212778566003674,0.92
343,0.145646700537105,0.976
344,0.181199256007609,0.947
345,0.224356422796191,0.915
346,0.20290198000795,0.891
347,0.259680440436527,0.911
348,0.170326034867654,0.935
349,0.211859111164971,0.919
350,0.18609058464253,0.938
351,0.155779919751641,0.945
352,0.199007371284335,0.94
353,0.254058884267675,0.917
354,0.200059487336533,0.942
355,0.158429518442194,0.974
356,0.278331497985596,0.912
357,0.183809329242163,0.951
