"replication","mse","coverage"
1,0.00583618880126387,1
2,0.0727119426700969,0.918
3,0.0203344010246763,1
4,0.0175924242329179,0.999
5,0.00380541142017877,1
6,0.00755958746924159,1
7,0.00750819020765195,1
8,0.022743653396856,0.998
9,0.036452572136455,0.989
10,0.0129061227568254,1
11,0.0332685967112792,0.996
12,0.0237187164251151,0.999
13,0.00833091735194813,1
14,0.00759658404035817,1
15,0.00890311194178257,1
16,0.00566404381931727,1
17,0.039370504741289,0.992
18,0.050034031726921,0.981
19,0.0100297439064604,1
20,0.0622173418105075,0.961
21,0.00671102804493649,1
22,0.0110666271586711,0.999
23,0.0837101992960866,0.916
24,0.0647398182941243,0.924
25,0.0108742928565106,1
26,0.0497800873785095,0.971
27,0.0159995862286468,1
28,0.00672098548976032,1
29,0.00796084326739675,0.999
30,0.0241463899308947,0.996
31,0.0114473919417334,1
32,0.0639997964767973,0.956
33,0.140958864004913,0.683
34,0.0229606269786893,0.998
35,0.0547690582233514,0.945
36,0.0963308253707819,0.774
37,0.00493669252466548,1
38,0.014070137879721,0.997
39,0.0120944344751994,1
40,0.00934340621459853,1
41,0.00946342059288746,1
42,0.0428538681052107,0.994
43,0.0101862569552579,1
44,0.0244628074570996,0.999
45,0.00300620962264715,1
46,0.0306474745766738,0.991
47,0.00914212633576213,1
48,0.00829167836859129,1
49,0.00636693118932333,1
50,0.028929348574556,0.987
51,0.00720717989536705,1
52,0.0268062384068677,0.998
53,0.0715669680162691,0.941
54,0.00592622233166931,1
55,0.0201233898922341,1
56,0.0783941246423443,0.943
57,0.0476768872898769,0.981
58,0.100658664735583,0.856
59,0.00851659462400349,1
60,0.00977060774817543,1
61,0.0747730711974596,0.919
62,0.0854683811120173,0.913
63,0.0435538389368861,0.985
64,0.0137613297988647,1
65,0.0641554518521273,0.935
66,0.0413102297075098,0.988
67,0.0247787336024189,1
68,0.0457461613795169,0.975
69,0.0142543188742293,1
70,0.00565374481407968,1
71,0.0204767482293792,0.993
72,0.00537863516771952,1
73,0.0647906235768516,0.908
74,0.0153622918501046,0.999
75,0.0223858610318433,1
76,0.00654619541737994,1
77,0.0825242336764369,0.959
78,0.0264677006749524,0.994
79,0.0291581799488529,0.996
80,0.0222627082318441,0.999
81,0.00812180480787148,1
82,0.0864264535718078,0.857
83,0.00585538586783353,1
84,0.0235995682242168,1
85,0.0137414840968635,0.999
86,0.0124453574807138,0.998
87,0.00898056927814385,1
88,0.0148533644172027,0.999
89,0.0121952914022487,1
90,0.013367135939426,1
91,0.0323166433040881,0.99
92,0.00914514757566004,1
93,0.0314313221413084,0.986
94,0.0121919524657988,1
95,0.0609860103967899,0.968
96,0.00878085912899775,1
97,0.0392540590166186,0.989
98,0.00920028942256581,1
99,0.0518943997128193,0.989
100,0.00859130521601062,1
101,0.0481127255851073,0.961
102,0.0124229670759476,1
103,0.0271029785694342,0.995
104,0.0130308128966171,1
105,0.0187335339251237,0.994
106,0.025434069209688,0.995
107,0.0362499688991858,0.993
108,0.0157479735371943,0.999
109,0.0159620621807184,1
110,0.00537827928624175,1
111,0.0154704483620724,1
112,0.0243226892216529,1
113,0.0332107585966821,0.984
114,0.0172725576550535,1
115,0.00477567927420371,1
116,0.0258770658872723,0.998
117,0.00615380958846434,1
118,0.00666763702142973,1
119,0.0562102140363905,0.922
120,0.0411977532163784,0.975
121,0.008525280325381,1
122,0.0450642973611913,0.966
123,0.0111914166429374,1
124,0.00991568308735655,1
125,0.0247880035489557,0.994
126,0.0275172114267472,0.995
127,0.0158611458107436,1
128,0.0360616589708856,0.992
129,0.0546716061078992,0.972
130,0.0259823144550455,0.999
131,0.013693032983003,1
132,0.0348137497314351,0.987
133,0.00753185722477039,1
134,0.0511583616527148,0.957
135,0.0440670931497555,0.988
136,0.00554450154130064,1
137,0.00588525689558965,1
138,0.122975514008902,0.771
139,0.0104385617375305,1
140,0.00853215909138021,1
141,0.0397596608451865,0.987
142,0.0604042108889703,0.978
143,0.0165432657969648,0.999
144,0.0125134584847358,0.999
145,0.00862082038759085,1
146,0.0222875655673874,0.998
147,0.00909097731343292,0.999
148,0.0608051860752433,0.934
149,0.0147785669830051,1
150,0.00521630238876878,1
151,0.00500576739876727,1
152,0.135411432541047,0.74
153,0.0221240669878158,0.995
154,0.0474066632669546,0.984
155,0.00992930532707681,1
156,0.0778447899516934,0.886
157,0.0432842144272979,0.972
158,0.0257394161655349,0.988
159,0.00469563527508843,1
160,0.0208222906769736,0.996
161,0.0105448592715705,1
162,0.0208372709074992,0.998
163,0.0122284705023475,1
164,0.00688137608042361,1
165,0.0561845775111866,0.954
166,0.00359898801932534,1
167,0.0204342372631872,0.997
168,0.0236525938841255,1
169,0.00896808875024204,1
170,0.00678876491989277,1
171,0.00753635436673617,1
172,0.010208306605104,1
173,0.0151582800831432,0.997
174,0.0213960010355146,0.999
175,0.00698969889404132,1
176,0.0724096530475089,0.943
177,0.0149571920071198,0.999
178,0.0366685190706643,0.984
179,0.0365937907879077,0.995
180,0.00966025336209449,1
181,0.0151958420998654,1
182,0.0279585162119069,0.998
183,0.0204122668210392,0.999
184,0.00330780702983629,1
185,0.00613092339597777,1
186,0.00749526978294556,1
187,0.0481825463160575,0.981
188,0.00588201604384858,1
189,0.0132571668393818,1
190,0.0891137073065128,0.821
191,0.0492026550476368,0.959
192,0.00539569105381386,1
193,0.00621875725393576,1
194,0.0425238914863268,0.969
195,0.0153102704866811,0.998
196,0.0195982684381386,0.994
197,0.0178476283224511,1
198,0.00482924341723801,1
199,0.009263595813448,1
200,0.0097060263451654,0.999
201,0.00414726809269952,1
202,0.0373560399552389,0.985
203,0.00710616755670304,1
204,0.00536175612546662,1
205,0.0292644970933128,0.996
206,0.0132183215961714,1
207,0.010930007876121,1
208,0.0249087020399229,0.999
209,0.10232829093359,0.801
210,0.009862362863856,1
211,0.0513649996770356,0.946
212,0.0592633591015314,0.947
213,0.0153114084488257,0.999
214,0.0320598084428445,0.998
215,0.00687958203427496,1
216,0.00718327646348915,1
217,0.0242287586866173,1
218,0.0067106839932313,1
219,0.0645356493678529,0.948
220,0.0390451338940742,0.977
221,0.00823987815675671,1
222,0.0465790455219883,0.979
223,0.00765548297833839,1
224,0.0171856856213692,1
225,0.022805506500888,0.996
226,0.0439601866115086,0.995
227,0.0577912703574569,0.954
228,0.0250320603549665,0.998
229,0.00750318390637616,1
230,0.0204944732756184,0.997
231,0.027319758027389,0.994
232,0.0121330798213358,1
233,0.0185208704430803,0.994
234,0.0195313916213822,0.998
235,0.00856895585248154,1
236,0.00846938804032044,1
237,0.0142416229495053,1
238,0.0043415374797785,1
239,0.00800542445812604,1
240,0.00385345616525742,1
241,0.00834538858087425,1
242,0.0425913507707787,0.997
243,0.00700756744406714,1
244,0.00635065432731473,1
245,0.00461862884224183,1
246,0.0102357422670466,0.999
247,0.0111681162506679,1
248,0.0102506562100289,1
249,0.00391573864627898,1
250,0.00700608315949106,1
251,0.00393922797841573,1
252,0.0214460102678268,0.999
253,0.0366695005223471,0.98
254,0.0562157503855759,0.905
255,0.00469755927688062,1
256,0.0623722518574974,0.917
257,0.0775773454387627,0.861
258,0.0100211151977389,0.997
259,0.0181628503333464,0.999
260,0.0209726754558132,0.996
261,0.0373863728476273,0.988
262,0.0422781652441194,0.993
263,0.00692324802751809,1
264,0.0273772089639246,0.999
265,0.0234776910522286,0.999
266,0.0293583828739887,0.996
267,0.0058690107466839,1
268,0.0499260485736954,0.994
269,0.0145818956499366,0.996
270,0.0613985029778229,0.951
271,0.0298636863344322,0.997
272,0.0104705195698484,1
273,0.00810685335299653,1
274,0.0653450280544744,0.963
275,0.0184150205697206,0.992
276,0.00374739749551582,1
277,0.0581221154634898,0.932
278,0.00329244636056625,1
279,0.00938365132128327,1
280,0.00346884472228291,1
281,0.0202077046787123,1
282,0.018717216144935,1
283,0.0427630403648801,0.987
284,0.00672593230755363,1
285,0.0115979650468502,1
286,0.0140216685432469,1
287,0.00690473356079636,1
288,0.00428623144372888,1
289,0.0110066672701616,1
290,0.0730921914940762,0.913
291,0.0123129371633618,1
292,0.0356143354019752,0.987
293,0.0183893575336241,0.998
294,0.0314985367964879,0.993
295,0.00425279801119128,1
296,0.0426037106839562,0.993
297,0.068532254643347,0.826
298,0.00754987338501113,1
299,0.0234027061344126,0.989
300,0.0109767639683117,0.999
301,0.00733511739309854,1
302,0.0342932687937915,0.983
303,0.0445177124484689,0.983
304,0.0773744330581903,0.933
305,0.010184864265073,1
306,0.00924406469010369,1
307,0.00735246226003594,0.999
308,0.0419203179312261,0.988
309,0.00950942595825994,1
310,0.00553764888140768,1
311,0.0201547625908073,0.997
312,0.016222514145314,1
313,0.0310807140264615,0.992
314,0.00917855633089782,1
315,0.0787377705673147,0.906
316,0.0319451251671012,1
317,0.00672375595829392,1
318,0.027437219927451,0.998
319,0.0148333627224823,0.996
320,0.0185285911736211,0.999
321,0.012130515375723,1
322,0.0288696746379106,0.995
323,0.00626480716503912,1
324,0.0217097269258351,0.999
325,0.0354526952706757,0.985
326,0.03435111834718,0.992
327,0.0274599789709027,1
328,0.00411290020251294,1
329,0.0419006826643253,0.966
330,0.0325167931985778,0.994
331,0.00703584233837919,1
332,0.0205276207273895,0.999
333,0.00428808416328102,1
334,0.0274863260630308,1
335,0.0185317836313461,1
336,0.0226962572822802,0.991
337,0.00407210801259459,1
338,0.0178706045880109,0.998
339,0.0459013294152955,0.981
340,0.0145549384527592,1
341,0.00364848805849544,1
342,0.0485871444837552,0.982
343,0.0156485668850989,1
344,0.00699555041290507,1
345,0.00524435850151696,1
346,0.00916824924233318,1
347,0.0220971040331912,0.999
348,0.0106505281053245,1
349,0.0138880809439031,1
350,0.0265552636094122,0.999
351,0.0270686421740972,1
352,0.0191757373469519,1
353,0.0102734308266687,1
354,0.0619051134622072,0.918
355,0.00673948881775959,1
356,0.00663179804381155,1
357,0.0160766065843756,1
358,0.00386477843443681,1
359,0.018973510126059,0.999
360,0.0363029260343781,0.987
361,0.0402173680852063,0.978
362,0.00539998942344969,1
363,0.0382462129615908,0.959
364,0.00858167105379087,1
365,0.0587586847888769,0.949
366,0.0122591765030898,1
367,0.049358071799997,0.964
368,0.028512463367472,0.988
369,0.0405540907418289,0.986
370,0.0116440935699614,0.999
371,0.030601861237111,0.987
372,0.00475370580921722,1
373,0.0187093608627629,0.997
374,0.00497658962941617,1
375,0.0368140065101756,0.989
376,0.00673260554288574,1
377,0.0301317667452617,0.995
378,0.00617864992668165,1
379,0.00471875057685209,1
380,0.00981992161124192,1
381,0.0100218217010886,1
382,0.0196118495660496,0.998
383,0.0328057792016962,0.996
384,0.0104340364854131,1
385,0.0415921282274668,0.987
386,0.0211537333256901,0.997
387,0.00498384233073288,1
388,0.00217733759832816,1
389,0.0071184047785671,1
390,0.00550377717570341,1
391,0.00427327759701332,1
392,0.00511646183920227,1
393,0.0334690214797587,0.984
394,0.0081444217629557,1
395,0.00306660443119165,1
396,0.0126797115239657,1
397,0.026933324357548,0.99
398,0.010543714691248,0.999
399,0.0310335822920261,0.986
400,0.0426873106898138,0.989
401,0.0157023295556455,0.999
402,0.00356428867726063,1
403,0.00453815647838243,1
404,0.00806605059677736,1
405,0.00821701179398582,1
406,0.0362686333299978,0.992
407,0.0580208496706545,0.969
408,0.0629169213315779,0.924
409,0.0144850287271857,0.998
410,0.0489874530568964,0.972
411,0.0239421321707872,0.996
412,0.00596232174305988,1
413,0.0182431474635226,0.999
414,0.0492677827438953,0.97
415,0.00478612878957148,1
416,0.00370022604164397,1
417,0.0118509734679938,1
418,0.0549669235712105,0.969
419,0.0406474254300871,0.974
420,0.0428511889219837,0.984
421,0.0933349981867549,0.95
422,0.02746740985846,0.997
423,0.00783834841600231,1
424,0.00490090651865115,1
425,0.00693122755743562,1
426,0.00877999486160948,1
427,0.0306097391090268,0.996
428,0.00616621264801103,1
429,0.018024440398808,1
430,0.0077571826999789,1
431,0.0379839801438502,0.978
432,0.018045726587267,1
433,0.00507358596739254,1
434,0.0188947857639982,1
435,0.0105224158196856,0.999
436,0.0188289586326577,1
437,0.0670499887188995,0.934
438,0.0211332954474334,1
439,0.0231403420046648,1
