"replication","mse","coverage"
160,0.0876453363912007,0.615
161,0.0233489920417983,0.956
162,0.0828207594583021,0.67
163,0.0571497860942096,0.768
164,0.128378483870659,0.394
165,0.141846110760262,0.32
166,0.157552005759776,0.272
167,0.169522644981047,0.227
168,0.120350773742642,0.457
169,0.0721970157109762,0.705
170,0.0697045394572847,0.706
171,0.0345689557326539,0.898
172,0.0709631508016384,0.722
173,0.141741033773632,0.34
174,0.118658702029578,0.511
175,0.0742642715204477,0.698
176,0.337884855232988,0.006
177,0.0951234298829052,0.586
178,0.310569330067374,0.034
179,0.118148668256255,0.394
180,0.0697606398441112,0.68
181,0.110791642937721,0.539
182,0.112610301669483,0.473
183,0.0997123808544883,0.559
184,0.100982765889595,0.603
185,0.0452307120803207,0.842
186,0.128135427666822,0.377
187,0.138131105692346,0.392
188,0.0767335546421967,0.725
189,0.0116858564425497,0.991
190,0.255339997260579,0.043
191,0.244584211367301,0.108
192,0.0565625292912019,0.851
193,0.0617218920272665,0.765
194,0.187716948867183,0.197
195,0.141901100778743,0.321
196,0.125630404871869,0.461
197,0.0958141002171665,0.59
198,0.0405718486532288,0.888
199,0.0824561829891957,0.646
200,0.0644341234973073,0.76
201,0.0397878897080624,0.892
202,0.142356403916667,0.374
203,0.181123909770283,0.267
204,0.0809363323837402,0.635
205,0.118212989554915,0.422
206,0.142112485686624,0.377
207,0.119324841883567,0.523
208,0.183731623011573,0.116
209,0.280144608532068,0.113
210,0.0670761408052147,0.748
211,0.231368620436687,0.151
212,0.185428104034003,0.238
213,0.0825528757038675,0.686
214,0.132869851916644,0.396
215,0.121293958380518,0.452
216,0.0586068849531987,0.829
217,0.105875811517086,0.566
218,0.0961186479173904,0.577
219,0.20770947246017,0.209
220,0.101755771267391,0.56
221,0.0658219134932644,0.714
222,0.204071800440594,0.095
223,0.0956415933394932,0.607
224,0.144982683762657,0.282
225,0.237344463472478,0.11
226,0.157654514000476,0.375
227,0.325037493255458,0.011
228,0.232129396101575,0.114
229,0.0944614267538407,0.557
230,0.0237628617816347,0.967
231,0.0945851619373771,0.559
232,0.140415803528889,0.397
233,0.218186239343971,0.202
234,0.115336953712455,0.444
235,0.10478572948757,0.479
236,0.0842619969292129,0.695
237,0.143005613575265,0.253
238,0.0472666489894596,0.889
239,0.0600336059220233,0.757
240,0.125653533208718,0.38
241,0.0641144402091367,0.751
242,0.279280473644626,0.028
243,0.0374555988240774,0.927
244,0.0429858885272443,0.866
245,0.131203854883071,0.431
246,0.130640415653328,0.378
247,0.0782213576321095,0.701
248,0.0679663401821756,0.723
249,0.0279685205758354,0.946
250,0.078735409774472,0.699
251,0.0229445286795579,0.983
252,0.116412916952837,0.444
253,0.127907757930587,0.379
254,0.141686471133147,0.404
255,0.0442729523782073,0.873
256,0.258684822538322,0.052
257,0.0981931079179604,0.533
258,0.0364636262464377,0.882
259,0.0892514405879316,0.573
260,0.0987399254961817,0.538
261,0.129186907751616,0.415
262,0.195130206236496,0.154
263,0.0256556764088459,0.961
264,0.164672746140919,0.31
265,0.192594896673167,0.279
266,0.102432567871477,0.582
267,0.0732351780726029,0.733
268,0.207816424537998,0.119
269,0.122250254024401,0.495
270,0.185756566973407,0.12
271,0.120344592530458,0.443
272,0.0950889315686146,0.619
273,0.0537463118524838,0.827
274,0.182669610805331,0.195
275,0.145757068786133,0.398
276,0.0810534199265065,0.742
277,0.140162778025002,0.378
278,0.0365031210028497,0.911
279,0.0782293008337408,0.668
280,0.0546105648440422,0.867
281,0.14515817463054,0.37
282,0.114902854781249,0.531
283,0.12176137885547,0.459
284,0.0756029107935369,0.717
285,0.0419403731284852,0.891
286,0.10753096922449,0.525
287,0.0307167777099053,0.957
288,0.0504361033246963,0.914
289,0.0509979607878195,0.829
290,0.233221565291115,0.061
291,0.125346903650239,0.482
292,0.111259842135339,0.514
293,0.0952017046492733,0.627
294,0.157257092786583,0.344
295,0.0719258014271599,0.745
296,0.145602765016347,0.237
297,0.182628411321279,0.19
298,0.11576025373933,0.459
299,0.0749023492791115,0.702
300,0.0906986077848208,0.626
301,0.0531444448278374,0.826
302,0.229589895505869,0.145
303,0.181189817573875,0.23
304,0.144892290988413,0.297
305,0.127067575078979,0.562
306,0.146661088445283,0.258
307,0.0761223675854325,0.709
308,0.149183160176864,0.281
309,0.113061291257876,0.454
310,0.10330449056775,0.554
311,0.18295887925646,0.301
312,0.0792092795321993,0.72
313,0.152159178202874,0.286
314,0.0493375962606883,0.828
315,0.160158255314498,0.338
316,0.050340308542761,0.843
317,0.0526249005837535,0.812
318,0.103536091042978,0.488
319,0.129385559712015,0.451
320,0.0948113552136972,0.619
321,0.0718552822011798,0.764
322,0.243151603920423,0.072
323,0.0698232887798717,0.715
324,0.201151352096854,0.099
325,0.154516267616322,0.311
326,0.158241318014247,0.306
327,0.14235009441627,0.322
328,0.0654176025984766,0.766
329,0.217119496172647,0.079
330,0.0504907465231433,0.857
331,0.0753633033569818,0.764
332,0.105926260574088,0.464
333,0.0450506957567096,0.901
334,0.148052783422727,0.345
335,0.178148216685144,0.323
336,0.108109076339413,0.537
337,0.0383739026391406,0.926
338,0.123386045754318,0.405
339,0.160868103620018,0.268
340,0.0911457030497433,0.672
341,0.0815573448395939,0.603
342,0.174687760397756,0.28
343,0.143513004050069,0.305
344,0.0388906763265473,0.893
345,0.11062722269765,0.466
346,0.0770891576181499,0.659
347,0.305481647055328,0.066
348,0.114039223401041,0.447
349,0.0718053390392578,0.682
350,0.141226937597124,0.416
351,0.266462656636916,0.026
352,0.0812412116726861,0.64
353,0.145738832517863,0.331
354,0.256880534139746,0.017
355,0.0500010768633279,0.79
356,0.0556218302306591,0.775
357,0.062028999476541,0.756
358,0.100740885734182,0.546
359,0.110789739766769,0.461
360,0.189866869481361,0.175
361,0.242459121020625,0.049
362,0.0312386483516414,0.936
363,0.167057599243483,0.269
364,0.122406352736192,0.434
365,0.131617598716658,0.425
366,0.063598563311984,0.731
367,0.182146344314123,0.119
368,0.121714258648081,0.48
369,0.14730615924542,0.323
370,0.133368275524239,0.412
371,0.133775430881629,0.419
372,0.0670910627284925,0.705
373,0.067809416379412,0.714
374,0.0671076383741285,0.686
375,0.191312756189652,0.228
376,0.047870164556028,0.836
377,0.26496814572195,0.013
378,0.0390892163826636,0.905
379,0.0689848842310186,0.76
380,0.0617892864408212,0.768
381,0.0789625618448833,0.699
382,0.142543564931215,0.396
383,0.11055991777118,0.355
384,0.121139624651965,0.432
385,0.18652842562635,0.129
386,0.215080372141971,0.202
387,0.0497973035419177,0.845
388,0.0357623579986968,0.921
389,0.0539379328727359,0.845
390,0.0257524138480794,0.96
391,0.107529970198162,0.508
392,0.0337510452766391,0.901
393,0.134219853388429,0.368
394,0.080323821682715,0.71
395,0.0386005908539503,0.91
396,0.0769251235140075,0.66
397,0.0963918321946759,0.555
398,0.0978148730154415,0.555
399,0.106162363824926,0.589
400,0.143021097204018,0.334
401,0.0565026968168212,0.795
402,0.0564652051553333,0.823
403,0.029692300493935,0.955
404,0.0745963908618506,0.639
405,0.186946713230282,0.214
406,0.138662664241069,0.408
407,0.210365462437472,0.136
408,0.0170022139399769,0.984
409,0.1059388546885,0.57
410,0.215407721689884,0.132
411,0.13174233046346,0.434
412,0.0951368940953394,0.598
413,0.103269727378763,0.484
414,0.159114711568846,0.321
415,0.0251278467248651,0.966
416,0.0359543664232047,0.896
417,0.0133083677504299,0.996
418,0.208085639651578,0.192
419,0.141937406461623,0.389
420,0.265766443141919,0.035
421,0.257061264122985,0.075
422,0.161586423662256,0.264
423,0.0704131387325419,0.679
424,0.0233084753400225,0.944
425,0.0462793382441079,0.851
426,0.137387855560527,0.478
427,0.201919734035629,0.123
428,0.063447299933523,0.772
429,0.0739510293635409,0.669
430,0.0802393476375993,0.673
431,0.136650943812338,0.333
432,0.147354861469017,0.298
433,0.0401728651582284,0.918
434,0.139319729282931,0.382
435,0.105324888597749,0.533
436,0.110333177888288,0.472
437,0.245141854987535,0.039
438,0.168355088676116,0.305
439,0.17001008422368,0.161
440,0.100911801762663,0.527
441,0.0607716469410609,0.767
442,0.0213536486161587,0.97
443,0.0546011793391504,0.787
444,0.172300690234232,0.298
445,0.232150134148278,0.103
446,0.0901621375265686,0.572
447,0.279401908036647,0.11
448,0.0446703973939196,0.87
449,0.134686649677982,0.402
450,0.0417791455451028,0.896
451,0.105394496150256,0.519
452,0.0551453024852063,0.788
453,0.195981741072783,0.143
454,0.117893447372545,0.547
455,0.124253025864113,0.436
456,0.182418509681606,0.164
457,0.114716153908274,0.483
458,0.143975575943334,0.312
459,0.0854706985797668,0.608
460,0.0573595301893704,0.728
461,0.0987820290623662,0.575
462,0.214717052986814,0.129
463,0.104563340445684,0.518
464,0.124543225717012,0.401
465,0.140908895383122,0.359
466,0.123002410898082,0.271
467,0.100553548133932,0.583
468,0.0292449446424347,0.939
469,0.0478393593365655,0.852
470,0.204711689003843,0.09
471,0.127832645916839,0.378
472,0.111366875510707,0.499
473,0.0588080004249569,0.803
474,0.105207653526996,0.545
475,0.0714327668385587,0.712
476,0.200149706411219,0.136
477,0.047202095164853,0.859
478,0.10528107401359,0.483
479,0.154816895027512,0.315
480,0.123151335370306,0.361
481,0.0934851490105929,0.564
482,0.0858535873467258,0.645
483,0.158197627661958,0.231
484,0.102657003849724,0.519
485,0.111465961067559,0.471
486,0.0323906393315213,0.946
487,0.121165171893599,0.446
488,0.207261475980017,0.145
489,0.0635317762878095,0.738
490,0.0787116355191768,0.697
491,0.143717064533341,0.269
492,0.154743545742487,0.215
493,0.148838593261872,0.348
494,0.0528457649926981,0.81
495,0.101074227454342,0.559
496,0.172623198069411,0.295
497,0.276791007433698,0.116
498,0.255811768918833,0.096
499,0.0762789856198594,0.65
500,0.154225618664401,0.368
