"replication","mse","coverage"
212,0.0799318984863048,0.678
213,0.160111569451129,0.424
214,0.0992904924139498,0.551
215,0.313668671886659,0.015
216,0.202244860482861,0.119
217,0.160512532453034,0.222
218,0.141877377139304,0.397
219,0.0360818682038405,0.885
220,0.322478558877731,0
221,0.0655647388448074,0.737
222,0.275889988363823,0.015
223,0.157332027813051,0.462
224,0.0792172237222929,0.639
225,0.0509834185121291,0.869
226,0.462751992015133,0
227,0.0641070652775199,0.787
228,0.106185392083019,0.566
229,0.220643965557242,0.219
230,0.21082695724116,0.049
231,0.0730058667667548,0.685
232,0.105333594679938,0.576
233,0.025440508020064,0.972
234,0.049820534615823,0.8
235,0.111072101877356,0.531
236,0.25107254290938,0.038
237,0.0776543281300718,0.662
238,0.0651876576186962,0.738
239,0.142531955247631,0.228
240,0.0558614170951546,0.819
241,0.197134175543826,0.103
242,0.229038014502212,0.158
243,0.129960578029564,0.414
244,0.0620212244053488,0.774
245,0.0593888490643854,0.775
246,0.28437661396111,0.04
247,0.0905732650628758,0.63
248,0.0923852982024349,0.604
249,0.174668343485274,0.244
250,0.0489906563813407,0.798
251,0.140462256183407,0.198
252,0.0428149392606887,0.845
253,0.0532969844958465,0.837
254,0.126557760698695,0.444
255,0.024318477546349,0.943
256,0.048817085751041,0.823
257,0.0738010664275545,0.628
258,0.158491257549708,0.202
259,0.0377024010990322,0.856
260,0.0881594433662296,0.638
261,0.177434058559041,0.28
262,0.117254836644427,0.462
263,0.0538847258463433,0.83
264,0.171892462335919,0.298
265,0.216097593152771,0.126
266,0.0901762166374921,0.623
267,0.121459072044313,0.456
268,0.0512214325708972,0.804
269,0.0619885973311599,0.736
270,0.110730361386099,0.485
271,0.106068968356792,0.507
272,0.0800623076276455,0.665
273,0.173778280474318,0.324
274,0.127076784133061,0.355
275,0.0953730558892066,0.579
276,0.079455933964215,0.68
277,0.1482244522392,0.425
278,0.0229795083311924,0.975
279,0.0639220015732864,0.707
280,0.208560563974916,0.292
281,0.0389838983194181,0.906
282,0.0307164189936237,0.959
283,0.147294093020151,0.246
284,0.158568513016195,0.337
285,0.0476890846257341,0.916
286,0.157317180720599,0.233
287,0.10143843175634,0.451
288,0.0975625181067929,0.607
289,0.0285374499329099,0.942
290,0.141288408919331,0.409
291,0.103226592749535,0.608
292,0.149650856447276,0.445
293,0.0216731286456289,0.954
294,0.0782172653739996,0.647
295,0.16269716419245,0.34
296,0.1450042744791,0.401
297,0.121693475580588,0.476
298,0.0835747204109922,0.65
299,0.11486754119667,0.539
300,0.110783116979865,0.508
301,0.0486354510529813,0.847
302,0.102840920594954,0.561
303,0.147537312466262,0.397
304,0.114128226855075,0.547
305,0.073447675598103,0.712
306,0.0255090886972131,0.962
307,0.146230613084501,0.35
308,0.0601364966086132,0.809
309,0.0390003396713991,0.892
310,0.0564881997748912,0.844
311,0.0981893610482314,0.55
312,0.0828260775050205,0.663
313,0.165152196803894,0.309
314,0.219796552531617,0.15
315,0.245364327426316,0.134
316,0.135903401353167,0.335
317,0.0696709020819489,0.72
318,0.169125590505081,0.34
319,0.135082977216352,0.383
320,0.0407763872467905,0.867
321,0.0370065539742129,0.892
322,0.135565830122,0.36
323,0.205106736484519,0.263
324,0.0875860633568578,0.585
325,0.0511596299184606,0.83
326,0.127790964821784,0.508
327,0.0841030654464582,0.643
328,0.0625791121679045,0.751
329,0.202845958925662,0.224
330,0.0292978292006233,0.883
331,0.102197948950311,0.595
332,0.10764647885402,0.58
333,0.119214354175266,0.464
334,0.179215906830033,0.261
335,0.127719243035357,0.444
336,0.0985993945625887,0.509
337,0.207091340953377,0.099
338,0.184397542648748,0.223
339,0.20721683908376,0.137
340,0.0828383347615316,0.545
341,0.125288540736562,0.256
342,0.0956224845217961,0.556
343,0.061478284035639,0.738
344,0.0447743174764278,0.877
345,0.139695424904018,0.418
346,0.0646398503971845,0.687
347,0.0380089013061976,0.876
348,0.165052807338163,0.338
349,0.0835443308951329,0.593
350,0.100928074141777,0.533
351,0.144777776819413,0.482
352,0.164293171330221,0.238
353,0.104365712246836,0.545
354,0.165923048623547,0.193
355,0.0451309938118863,0.825
356,0.206588477133089,0.195
357,0.0807168874685211,0.642
358,0.0847764701652062,0.67
359,0.108329195497161,0.408
360,0.0801206084484359,0.673
361,0.140038521482993,0.411
362,0.0570676000682128,0.792
363,0.0641966653608533,0.759
364,0.141785348475081,0.411
365,0.0832575915351354,0.683
366,0.0537933032620693,0.801
367,0.156831294386306,0.389
368,0.0366595078565765,0.912
369,0.0317830490175979,0.931
370,0.13017473954842,0.422
371,0.232113175907107,0.039
372,0.13503883816119,0.34
373,0.0883743637040817,0.596
374,0.277917987168778,0.006
375,0.106400013044338,0.45
376,0.0848993463709624,0.64
377,0.0456075262835634,0.855
378,0.0550207109667086,0.807
379,0.0847378175144545,0.632
380,0.102012851017875,0.525
381,0.0481114857374671,0.771
382,0.0595305422337362,0.791
383,0.0740722344767549,0.693
384,0.167808619660497,0.147
385,0.0918397335386459,0.57
386,0.133405913642146,0.302
387,0.0702093435374607,0.687
388,0.0431836525874196,0.862
389,0.165866348914003,0.354
390,0.0130259454852704,0.996
391,0.0814747338169959,0.683
392,0.107885893611684,0.507
393,0.103451918028491,0.521
394,0.06401021873158,0.735
395,0.141402430103928,0.341
396,0.111809583941252,0.478
397,0.105959246022462,0.533
398,0.0897883154253452,0.558
399,0.0931755266425207,0.647
400,0.111847365156609,0.501
401,0.157318193713951,0.273
402,0.0767080396718873,0.712
403,0.0462198353607176,0.846
404,0.178584194837059,0.09
405,0.183446459873363,0.265
406,0.109365261759578,0.478
407,0.106530191593999,0.396
408,0.210746513054506,0.137
409,0.0569566405687084,0.765
410,0.0886247693129686,0.592
411,0.183246301762185,0.368
412,0.11403472722024,0.516
413,0.0664006978377291,0.72
414,0.106894528340673,0.467
415,0.0102642124142363,1
416,0.138934416454684,0.457
417,0.125385657786413,0.495
418,0.109421645408432,0.484
419,0.0831142482592471,0.558
420,0.158133887869139,0.398
421,0.0881074838527054,0.577
422,0.130345011354507,0.375
423,0.113574595444381,0.507
424,0.0736927011061091,0.664
425,0.140498562673245,0.344
426,0.00685711909569699,1
427,0.101097676935229,0.528
428,0.116134442638573,0.479
429,0.247374433625895,0.065
430,0.0647941402263767,0.712
431,0.0593124829812649,0.824
432,0.0901949586926573,0.581
433,0.0662172573738302,0.773
434,0.0687054624858162,0.712
435,0.111180230587705,0.499
436,0.15873949340942,0.213
437,0.0581864357398012,0.8
438,0.171287815938736,0.327
439,0.112856552564437,0.42
440,0.141513382942612,0.371
441,0.0706008855853586,0.697
442,0.135865875787671,0.422
443,0.0245799253859919,0.938
444,0.0984905054464367,0.577
445,0.0784226790210771,0.695
446,0.208401079873259,0.298
447,0.271747483849068,0.08
448,0.0437356601004648,0.9
449,0.0801926702132952,0.637
450,0.120552788715296,0.479
451,0.0446874747800641,0.822
452,0.122047252617195,0.495
453,0.0976582833738373,0.588
454,0.139650544288154,0.424
455,0.0599962151281258,0.708
456,0.0413843222873117,0.9
457,0.0620740593794836,0.776
458,0.147611587373145,0.261
459,0.111427064266023,0.529
460,0.0902878659191417,0.589
461,0.0431193188737394,0.91
462,0.105270296071378,0.459
463,0.0999037228425323,0.553
464,0.184889831741664,0.267
465,0.132076823614985,0.467
466,0.0920862615589548,0.62
467,0.133509416205645,0.375
468,0.217220683558402,0.021
469,0.0732133842704182,0.673
470,0.074657262607052,0.668
471,0.0753292322521924,0.698
472,0.260163346736379,0.157
473,0.108727144240424,0.559
474,0.0514003789105217,0.782
475,0.0619579138211399,0.76
476,0.0446268135543842,0.892
477,0.10803705816792,0.366
478,0.0813223171983646,0.661
479,0.128162907559845,0.385
480,0.0899596607601397,0.64
481,0.164263178149885,0.299
482,0.195419929973147,0.214
483,0.133909515141444,0.401
484,0.152635066713678,0.288
485,0.0832352544856066,0.702
486,0.0233216557835746,0.951
487,0.0953969786571422,0.53
488,0.174756632904329,0.371
489,0.106975998006425,0.481
490,0.138052337860615,0.383
491,0.175421086253002,0.193
492,0.112286566128662,0.573
493,0.111378502338906,0.551
494,0.159756449376283,0.332
495,0.0835552291475583,0.652
496,0.0884853783570825,0.669
497,0.265506123260098,0.147
498,0.104557905147956,0.513
499,0.164064072555221,0.3
500,0.0693175638638632,0.683
