"replication","mse","coverage"
135,0.320709571689212,0.878
136,0.263078239598356,0.919
137,0.382339135636912,0.883
138,0.423649693469427,0.858
139,0.351453084019661,0.896
140,0.2431397592727,0.932
141,0.359419666035387,0.869
142,0.338030332735811,0.893
143,0.21694142934733,0.941
144,0.382941422215351,0.876
145,0.318409978257568,0.89
146,0.276436013763726,0.921
147,0.332664006280249,0.876
148,0.313324974548052,0.918
149,0.361919461695432,0.842
150,0.280821616728109,0.926
151,0.255134582713902,0.93
152,0.233923894953153,0.942
153,0.212567103469767,0.945
154,0.295110192378661,0.904
155,0.23744076837382,0.924
156,0.257993231762683,0.914
157,0.257591543705466,0.908
158,0.311907471173479,0.921
159,0.283325407360951,0.918
160,0.236082148489218,0.938
161,0.261195132885853,0.918
162,0.309205248517954,0.897
163,0.21839366061965,0.948
164,0.301771228272664,0.907
165,0.318497154820029,0.905
166,0.398947262586935,0.845
167,0.468295252141991,0.824
168,0.470940359925147,0.852
169,0.217883090879738,0.927
170,0.337276521915461,0.885
171,0.337075220189091,0.898
172,0.29167440758287,0.911
173,0.318991528961582,0.894
174,0.339303261994256,0.891
175,0.43711471336091,0.827
176,0.361911288852349,0.894
177,0.296329716187648,0.891
178,0.301679153873773,0.893
179,0.334264032892309,0.889
180,0.249556621241137,0.935
181,0.327593385775041,0.889
182,0.340611024497783,0.881
183,0.290882594602988,0.924
184,0.479319150926325,0.79
185,0.272674199955267,0.886
186,0.586233637343499,0.797
187,0.256911667534745,0.935
188,0.256491402711824,0.906
189,0.299638147870985,0.895
190,0.320978982441547,0.884
191,0.333904530959124,0.902
192,0.315965090122191,0.899
193,0.306532319584048,0.894
194,0.25144446422733,0.924
195,0.295544290248571,0.923
196,0.295346046576464,0.888
197,0.292085547159967,0.898
198,0.305438831196156,0.909
199,0.305497855755472,0.894
200,0.290314870703525,0.903
201,0.285225346148752,0.918
202,0.366211869099082,0.861
203,0.438692092822778,0.828
204,0.274800972777094,0.925
205,0.414198617769552,0.844
206,0.205791041241988,0.965
207,0.297676268163493,0.9
208,0.234463487432502,0.941
209,0.342133935720187,0.863
210,0.228421908100203,0.941
211,0.440148431337147,0.843
212,0.33732074502748,0.89
213,0.355194468761197,0.853
214,0.276138479188759,0.912
215,0.35643091307717,0.872
216,0.258825023526896,0.93
217,0.450530660804158,0.83
218,0.286249524317274,0.91
219,0.322871214260228,0.91
220,0.359128601118848,0.861
221,0.448911968168093,0.854
222,0.277238082965972,0.912
223,0.274122940212746,0.924
224,0.281095776807847,0.902
225,0.314613393769404,0.882
226,0.265608972307243,0.885
227,0.342957840940026,0.906
228,0.29371017168574,0.913
229,0.362522534505509,0.845
230,0.397465640578073,0.864
231,0.252647739717528,0.946
232,0.332139159303984,0.875
233,0.266405262957184,0.919
234,0.252220177748675,0.918
235,0.315170340184601,0.902
236,0.240430959974949,0.937
237,0.343843546639221,0.888
238,0.226785651605323,0.918
239,0.2897834852624,0.904
240,0.315486951597982,0.914
241,0.375287356408413,0.855
242,0.464542763951022,0.827
243,0.205459110197614,0.951
244,0.380697945194906,0.882
245,0.429158174184756,0.874
246,0.506977362036984,0.833
247,0.41450864083013,0.846
248,0.208544112176281,0.94
249,0.234459859491386,0.935
250,0.291969630400027,0.91
251,0.259356582715502,0.917
252,0.424179502205396,0.858
253,0.220366454910183,0.952
254,0.226309884590359,0.938
255,0.407593859730975,0.844
256,0.288813085867422,0.917
257,0.384836314103074,0.894
258,0.263992812671526,0.941
259,0.380127996345869,0.86
260,0.31323742859303,0.863
261,0.42749775637622,0.862
262,0.254757269236562,0.928
263,0.272198241309074,0.916
264,0.350257984584961,0.862
265,0.330988332387011,0.891
266,0.283279076920064,0.897
267,0.344013016865764,0.892
268,0.377395602116453,0.857
269,0.296829558109834,0.902
270,0.253407432688585,0.925
271,0.305180237600923,0.889
272,0.413825099772145,0.849
273,0.300992473156924,0.897
274,0.339242052023692,0.897
275,0.202844815070426,0.955
276,0.263515695878064,0.93
277,0.261765947800543,0.927
278,0.310582409801913,0.868
279,0.296944553069035,0.889
280,0.215002757690304,0.941
281,0.342195663781051,0.881
282,0.31107784329374,0.904
283,0.4620512846499,0.857
284,0.393534097772685,0.842
285,0.248907750522711,0.917
286,0.386998150184527,0.853
287,0.259303324535209,0.933
288,0.256334171707312,0.929
289,0.240497555802199,0.923
290,0.361502713874621,0.856
291,0.368467765421744,0.893
292,0.377597412788353,0.871
293,0.305647773571446,0.902
294,0.332462814656642,0.889
295,0.231907127909507,0.943
296,0.216827866780308,0.951
297,0.228743047714334,0.95
298,0.28027640217165,0.902
299,0.316238255282048,0.886
300,0.35070930883418,0.885
301,0.248277642281926,0.921
302,0.273139342553461,0.918
303,0.195557302581711,0.954
304,0.371395212804897,0.869
305,0.231955350868271,0.937
306,0.272020925669019,0.927
307,0.260019773384217,0.916
308,0.271229673245201,0.922
309,0.328245731914958,0.869
310,0.245133052059607,0.934
311,0.227038636508612,0.938
312,0.260116616325695,0.909
313,0.361098162446949,0.883
314,0.241386564737885,0.94
315,0.249116983816372,0.927
316,0.330236337908371,0.911
317,0.304670093183487,0.901
318,0.353592698668888,0.865
319,0.235312633815575,0.922
320,0.338683337877661,0.887
321,0.246572980034679,0.947
322,0.301245491064168,0.919
323,0.364688674136507,0.864
324,0.233114370494522,0.951
325,0.244744433831462,0.944
326,0.289322105126726,0.894
327,0.249348325178396,0.931
328,0.341156381169325,0.9
329,0.3031021378698,0.916
330,0.575019019640205,0.777
331,0.378684995669744,0.873
332,0.322116121560941,0.906
333,0.286451298463436,0.906
334,0.253556762406724,0.94
335,0.245094396701065,0.934
336,0.269449615170461,0.925
337,0.241492354042855,0.934
338,0.307699133236079,0.901
339,0.451198113745624,0.824
340,0.285969872950026,0.913
341,0.308968349391054,0.891
342,0.336026542142792,0.888
343,0.522943499358293,0.789
344,0.308157404757463,0.872
345,0.341253560054837,0.853
346,0.244971299450399,0.921
347,0.260551778082211,0.92
348,0.213733527674684,0.944
349,0.356741812620601,0.876
350,0.274020284652658,0.909
351,0.302391239971933,0.906
352,0.315295554704268,0.893
353,0.311760900110804,0.921
354,0.443379343911497,0.819
355,0.350259934253476,0.863
356,0.274737749170987,0.911
357,0.323522774843441,0.923
358,0.217942454857124,0.936
359,0.236155898125229,0.929
360,0.319818003471138,0.92
361,0.269391624124547,0.923
362,0.236325572761505,0.934
363,0.242443536452629,0.943
364,0.318237602808359,0.882
365,0.238756381532913,0.938
366,0.474096887754414,0.809
367,0.405574862353624,0.858
368,0.281256902634648,0.921
369,0.288416887822282,0.911
370,0.416322784015344,0.865
371,0.374348068290047,0.868
372,0.243394097739597,0.931
373,0.279048855278766,0.913
374,0.281582212066915,0.906
375,0.28177481540101,0.904
376,0.316867412930773,0.888
377,0.294174599039443,0.875
378,0.214521334780061,0.945
379,0.351461158458535,0.9
380,0.30690752490398,0.905
381,0.267141962746484,0.927
382,0.274394699021236,0.914
383,0.3892048309525,0.861
384,0.203965619041224,0.944
385,0.39587447338764,0.867
386,0.275729289162518,0.933
387,0.302650469434899,0.89
388,0.364864660146009,0.855
389,0.276721799916868,0.895
390,0.260792447744961,0.929
391,0.355530177562358,0.868
392,0.316054741052171,0.9
393,0.264988735937452,0.925
394,0.355268931561584,0.884
395,0.264412495170098,0.939
396,0.311210195354454,0.906
397,0.236791566373275,0.944
398,0.464622451186851,0.8
399,0.271456216808312,0.914
400,0.252931983951314,0.928
401,0.446722319909276,0.836
402,0.278980584736259,0.916
403,0.356012315034898,0.879
404,0.295160146149309,0.87
405,0.370819700252375,0.867
406,0.350126816020322,0.871
407,0.416853228131354,0.87
408,0.272647473448625,0.928
409,0.312034420612424,0.896
410,0.306859388497228,0.894
411,0.279582384479719,0.908
412,0.254204131035094,0.907
413,0.295522437670489,0.897
414,0.269579189934266,0.918
415,0.340664766266137,0.885
416,0.33934266183581,0.883
417,0.283038789529271,0.911
418,0.227134976025479,0.933
419,0.334413659824903,0.869
420,0.251964114324604,0.932
421,0.361037048866381,0.893
422,0.30664560173464,0.892
423,0.37227036726351,0.856
424,0.305410258873128,0.925
425,0.395892856543541,0.878
426,0.264752199430148,0.926
427,0.257125467371817,0.937
428,0.216698453865721,0.949
429,0.297026523072722,0.898
430,0.265950433915708,0.925
431,0.320224035562173,0.89
432,0.294552608185192,0.918
433,0.353421249683633,0.888
434,0.262478701707906,0.905
435,0.30255092485278,0.91
436,0.331494243963826,0.886
437,0.294876797342931,0.91
438,0.24055502926408,0.927
439,0.388471444163151,0.846
440,0.279269965438838,0.913
441,0.305168045644731,0.894
442,0.247024909878928,0.949
443,0.452170716127617,0.855
444,0.22146158204919,0.956
445,0.314459826761136,0.879
446,0.316760629318698,0.883
447,0.287371629185313,0.881
448,0.341838973018753,0.891
449,0.272728716022128,0.928
450,0.226891009499636,0.946
451,0.25219019449844,0.93
452,0.365069733791374,0.892
453,0.230831693703906,0.934
454,0.312632508108982,0.877
455,0.239955021169771,0.922
456,0.253727244863104,0.929
457,0.250530430539705,0.933
458,0.483600920584365,0.812
459,0.351566040445863,0.874
460,0.220656239389829,0.942
461,0.367472956710303,0.867
462,0.28737479481732,0.909
463,0.289055659588266,0.921
464,0.441880337792078,0.864
465,0.350332923335771,0.863
466,0.318249767857598,0.896
467,0.438853304334868,0.842
468,0.262386507233374,0.915
469,0.310925864533565,0.886
470,0.283597172723959,0.923
471,0.318047268247719,0.91
472,0.280509156267847,0.907
473,0.300947618325405,0.906
474,0.230627236506788,0.965
475,0.411197516472157,0.881
476,0.284787347673384,0.928
477,0.307181259445552,0.908
478,0.299973967869679,0.907
479,0.422459681599392,0.856
480,0.462961820887529,0.794
481,0.256349855874231,0.914
482,0.277497239527135,0.891
483,0.267206073717965,0.925
484,0.406882196286817,0.84
485,0.219497305840215,0.922
486,0.220832817066709,0.93
487,0.338588831380988,0.849
488,0.295885362495769,0.929
489,0.386876375257618,0.852
490,0.254286621525243,0.935
491,0.253970572161491,0.927
492,0.300977131178383,0.886
493,0.301714404418709,0.913
494,0.273699616185071,0.908
495,0.310240023068939,0.894
496,0.329864121706581,0.877
497,0.369810111691678,0.851
498,0.270708087844284,0.891
499,0.270629447151942,0.924
500,0.361603268486995,0.875
